"experiment","n","k","rep","method","time","batch","block_elapsed","detected"
"vary_n",4019,0,61,"RFPOP",0.00215789473684194,38,0.0819999999999936,1
"vary_n",4019,0,61,"SVP MedianMood / right / alpha = 0.001",0.0115999999999985,5,0.0579999999999927,1
"vary_n",4019,0,61,"SVP Wilcoxon / right / c = 1.75",0.00533333333333511,12,0.0640000000000214,1
"vary_n",4019,0,62,"PELT",0.000964285714286258,56,0.0540000000000305,271
"vary_n",4019,0,62,"RFPOP",0.00192105263157989,38,0.0730000000000359,1
"vary_n",4019,0,62,"SVP MedianMood / right / alpha = 0.001",0.0113333333333306,6,0.0679999999999836,1
"vary_n",4019,0,62,"SVP Wilcoxon / right / c = 1.75",0.00533333333333511,12,0.0640000000000214,1
"vary_n",4019,0,63,"PELT",0.000910714285714066,56,0.0509999999999877,253
"vary_n",4019,0,63,"RFPOP",0.00192857142857049,28,0.0539999999999736,1
"vary_n",4019,0,63,"SVP MedianMood / right / alpha = 0.001",0.011200000000008,5,0.05600000000004,1
"vary_n",4019,0,63,"SVP Wilcoxon / right / c = 1.75",0.00533333333333511,12,0.0640000000000214,1
"vary_n",4019,0,64,"PELT",0.000909090909091116,55,0.0500000000000114,247
"vary_n",4019,0,64,"RFPOP",0.00228947368421024,38,0.0869999999999891,1
"vary_n",4019,0,64,"SVP MedianMood / right / alpha = 0.001",0.0114000000000033,5,0.0570000000000164,1
"vary_n",4019,0,64,"SVP Wilcoxon / right / c = 1.75",0.00527272727272661,11,0.0579999999999927,1
"vary_n",5056,0,1,"PELT",0.00112499999999979,56,0.0629999999999882,319
"vary_n",5056,0,1,"RFPOP",0.0031052631578961,19,0.0590000000000259,1
"vary_n",5056,0,1,"SVP MedianMood / right / alpha = 0.001",0.0182499999999948,4,0.0729999999999791,1
"vary_n",5056,0,1,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,2,"PELT",0.00108928571428635,56,0.0610000000000355,318
"vary_n",5056,0,2,"RFPOP",0.00278947368421038,19,0.0529999999999973,1
"vary_n",5056,0,2,"SVP MedianMood / right / alpha = 0.001",0.0180000000000102,3,0.0540000000000305,1
"vary_n",5056,0,2,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,3,"PELT",0.00107142857142861,56,0.0600000000000023,325
"vary_n",5056,0,3,"RFPOP",0.00307142857142903,28,0.0860000000000127,1
"vary_n",5056,0,3,"SVP MedianMood / right / alpha = 0.001",0.0176666666666658,3,0.0529999999999973,1
"vary_n",5056,0,3,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,4,"PELT",0.00108928571428635,56,0.0610000000000355,335
"vary_n",5056,0,4,"RFPOP",0.003071428571427,28,0.0859999999999559,1
"vary_n",5056,0,4,"SVP MedianMood / right / alpha = 0.001",0.0180000000000007,4,0.0720000000000027,1
"vary_n",5056,0,4,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,5,"PELT",0.00103571428571416,56,0.0579999999999927,305
"vary_n",5056,0,5,"RFPOP",0.00305263157894699,19,0.0579999999999927,1
"vary_n",5056,0,5,"SVP MedianMood / right / alpha = 0.001",0.0180000000000007,4,0.0720000000000027,1
"vary_n",5056,0,5,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,6,"PELT",0.0011964285714287,56,0.0670000000000073,368
"vary_n",5056,0,6,"RFPOP",0.00315789473684222,19,0.0600000000000023,1
"vary_n",5056,0,6,"SVP MedianMood / right / alpha = 0.001",0.0182499999999948,4,0.0729999999999791,1
"vary_n",5056,0,6,"SVP Wilcoxon / right / c = 1.75",0.00828571428572137,7,0.0580000000000496,1
"vary_n",5056,0,7,"PELT",0.00105357142857189,56,0.0590000000000259,287
"vary_n",5056,0,7,"RFPOP",0.00305263157894699,19,0.0579999999999927,1
"vary_n",5056,0,7,"SVP MedianMood / right / alpha = 0.001",0.0180000000000007,4,0.0720000000000027,1
"vary_n",5056,0,7,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,8,"PELT",0.00107142857142861,56,0.0600000000000023,296
"vary_n",5056,0,8,"RFPOP",0.00294736842105175,19,0.0559999999999832,1
"vary_n",5056,0,8,"SVP MedianMood / right / alpha = 0.001",0.0177499999999924,4,0.0709999999999695,1
"vary_n",5056,0,8,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,9,"PELT",0.00110909090909052,55,0.0609999999999786,333
"vary_n",5056,0,9,"RFPOP",0.0031071428571445,28,0.0870000000000459,1
"vary_n",5056,0,9,"SVP MedianMood / right / alpha = 0.001",0.0180000000000007,4,0.0720000000000027,1
"vary_n",5056,0,9,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,10,"PELT",0.00110714285714307,56,0.0620000000000118,314
"vary_n",5056,0,10,"RFPOP",0.00317857142857138,28,0.0889999999999986,1
"vary_n",5056,0,10,"SVP MedianMood / right / alpha = 0.001",0.0179999999999912,3,0.0539999999999736,1
"vary_n",5056,0,10,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,11,"PELT",0.00105357142857189,56,0.0590000000000259,304
"vary_n",5056,0,11,"RFPOP",0.00289473684210562,19,0.0550000000000068,1
"vary_n",5056,0,11,"SVP MedianMood / right / alpha = 0.001",0.0183333333333356,3,0.0550000000000068,1
"vary_n",5056,0,11,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,12,"PELT",0.00107272727272671,55,0.0589999999999691,329
"vary_n",5056,0,12,"RFPOP",0.00268421052631814,19,0.0510000000000446,1
"vary_n",5056,0,12,"SVP MedianMood / right / alpha = 0.001",0.0179999999999912,3,0.0539999999999736,1
"vary_n",5056,0,12,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,13,"PELT",0.00110909090909052,55,0.0609999999999786,327
"vary_n",5056,0,13,"RFPOP",0.00296428571428464,28,0.08299999999997,1
"vary_n",5056,0,13,"SVP MedianMood / right / alpha = 0.001",0.0189999999999865,3,0.0569999999999595,1
"vary_n",5056,0,13,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,14,"PELT",0.00112499999999979,56,0.0629999999999882,337
"vary_n",5056,0,14,"RFPOP",0.00268421052631514,19,0.0509999999999877,1
"vary_n",5056,0,14,"SVP MedianMood / right / alpha = 0.001",0.0186666666666611,3,0.0559999999999832,1
"vary_n",5056,0,14,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,15,"PELT",0.00110714285714307,56,0.0620000000000118,343
"vary_n",5056,0,15,"RFPOP",0.0031052631578961,19,0.0590000000000259,1
"vary_n",5056,0,15,"SVP MedianMood / right / alpha = 0.001",0.0176666666666658,3,0.0529999999999973,1
"vary_n",5056,0,15,"SVP Wilcoxon / right / c = 1.75",0.00814285714285948,7,0.0570000000000164,1
"vary_n",5056,0,16,"PELT",0.00169642857142804,56,0.0949999999999704,268
"vary_n",5056,0,16,"RFPOP",0.00300000000000086,19,0.0570000000000164,1
"vary_n",5056,0,16,"SVP MedianMood / right / alpha = 0.001",0.0185000000000031,4,0.0740000000000123,1
"vary_n",5056,0,16,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,17,"PELT",0.00110714285714307,56,0.0620000000000118,328
"vary_n",5056,0,17,"RFPOP",0.00273684210526127,19,0.0519999999999641,1
"vary_n",5056,0,17,"SVP MedianMood / right / alpha = 0.001",0.0186666666666611,3,0.0559999999999832,1
"vary_n",5056,0,17,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,18,"PELT",0.00107142857142861,56,0.0600000000000023,296
"vary_n",5056,0,18,"RFPOP",0.00263157894736902,19,0.0500000000000114,1
"vary_n",5056,0,18,"SVP MedianMood / right / alpha = 0.001",0.0174999999999983,4,0.0699999999999932,1
"vary_n",5056,0,18,"SVP Wilcoxon / right / c = 1.75",0.00828571428572137,7,0.0580000000000496,1
"vary_n",5056,0,19,"PELT",0.00145238095238112,84,0.122000000000014,271
"vary_n",5056,0,19,"RFPOP",0.00305263157894699,19,0.0579999999999927,1
"vary_n",5056,0,19,"SVP MedianMood / right / alpha = 0.001",0.0183333333333356,3,0.0550000000000068,1
"vary_n",5056,0,19,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,20,"PELT",0.00108928571428533,56,0.0609999999999786,336
"vary_n",5056,0,20,"RFPOP",0.00284210526315651,19,0.0539999999999736,1
"vary_n",5056,0,20,"SVP MedianMood / right / alpha = 0.001",0.018250000000009,4,0.0730000000000359,1
"vary_n",5056,0,20,"SVP Wilcoxon / right / c = 1.75",0.00842857142857513,7,0.0590000000000259,1
"vary_n",5056,0,21,"PELT",0.0011250000000008,56,0.063000000000045,335
"vary_n",5056,0,21,"RFPOP",0.00278947368421038,19,0.0529999999999973,1
"vary_n",5056,0,21,"SVP MedianMood / right / alpha = 0.001",0.0174999999999983,4,0.0699999999999932,1
"vary_n",5056,0,21,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,22,"PELT",0.00108928571428635,56,0.0610000000000355,323
"vary_n",5056,0,22,"RFPOP",0.00294736842105175,19,0.0559999999999832,1
"vary_n",5056,0,22,"SVP MedianMood / right / alpha = 0.001",0.0186666666666611,3,0.0559999999999832,1
"vary_n",5056,0,22,"SVP Wilcoxon / right / c = 1.75",0.00828571428572137,7,0.0580000000000496,1
"vary_n",5056,0,23,"PELT",0.00167857142857132,56,0.0939999999999941,274
"vary_n",5056,0,23,"RFPOP",0.0025357142857132,28,0.0709999999999695,1
"vary_n",5056,0,23,"SVP MedianMood / right / alpha = 0.001",0.0174999999999983,4,0.0699999999999932,1
"vary_n",5056,0,23,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,24,"PELT",0.00107272727272671,55,0.0589999999999691,332
"vary_n",5056,0,24,"RFPOP",0.00278947368421038,19,0.0529999999999973,1
"vary_n",5056,0,24,"SVP MedianMood / right / alpha = 0.001",0.0180000000000102,3,0.0540000000000305,1
"vary_n",5056,0,24,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,25,"PELT",0.00108928571428533,56,0.0609999999999786,317
"vary_n",5056,0,25,"RFPOP",0.00278947368421038,19,0.0529999999999973,1
"vary_n",5056,0,25,"SVP MedianMood / right / alpha = 0.001",0.018250000000009,4,0.0730000000000359,1
"vary_n",5056,0,25,"SVP Wilcoxon / right / c = 1.75",0.0085714285714289,7,0.0600000000000023,1
"vary_n",5056,0,26,"PELT",0.00110909090909052,55,0.0609999999999786,346
"vary_n",5056,0,26,"RFPOP",0.00314285714285591,28,0.0879999999999654,1
"vary_n",5056,0,26,"SVP MedianMood / right / alpha = 0.001",0.0183333333333356,3,0.0550000000000068,1
"vary_n",5056,0,26,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,27,"PELT",0.00116071428571425,56,0.0649999999999977,348
"vary_n",5056,0,27,"RFPOP",0.00284210526315651,19,0.0539999999999736,1
"vary_n",5056,0,27,"SVP MedianMood / right / alpha = 0.001",0.018250000000009,4,0.0730000000000359,1
"vary_n",5056,0,27,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,28,"PELT",0.00110714285714307,56,0.0620000000000118,350
"vary_n",5056,0,28,"RFPOP",0.00273684210526426,19,0.0520000000000209,1
"vary_n",5056,0,28,"SVP MedianMood / right / alpha = 0.001",0.0180000000000007,4,0.0720000000000027,1
"vary_n",5056,0,28,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,29,"PELT",0.00107142857142861,56,0.0600000000000023,310
"vary_n",5056,0,29,"RFPOP",0.00282142857142885,28,0.0790000000000077,1
"vary_n",5056,0,29,"SVP MedianMood / right / alpha = 0.001",0.0182499999999948,4,0.0729999999999791,1
"vary_n",5056,0,29,"SVP Wilcoxon / right / c = 1.75",0.00828571428572137,7,0.0580000000000496,1
"vary_n",5056,0,30,"PELT",0.00100000000000004,84,0.0840000000000032,246
"vary_n",5056,0,30,"RFPOP",0.0033214285714292,28,0.0930000000000177,1
"vary_n",5056,0,30,"SVP MedianMood / right / alpha = 0.001",0.0174999999999983,4,0.0699999999999932,1
"vary_n",5056,0,30,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,31,"PELT",0.00109090909090913,55,0.0600000000000023,327
"vary_n",5056,0,31,"RFPOP",0.00294736842105175,19,0.0559999999999832,1
"vary_n",5056,0,31,"SVP MedianMood / right / alpha = 0.001",0.0180000000000007,4,0.0720000000000027,1
"vary_n",5056,0,31,"SVP Wilcoxon / right / c = 1.75",0.00814285714285948,7,0.0570000000000164,1
"vary_n",5056,0,32,"PELT",0.00105454545454532,55,0.0579999999999927,309
"vary_n",5056,0,32,"RFPOP",0.00303571428571355,28,0.0849999999999795,1
"vary_n",5056,0,32,"SVP MedianMood / right / alpha = 0.001",0.0180000000000007,4,0.0720000000000027,1
"vary_n",5056,0,32,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,33,"PELT",0.00109090909090913,55,0.0600000000000023,310
"vary_n",5056,0,33,"RFPOP",0.00310526315789311,19,0.0589999999999691,1
"vary_n",5056,0,33,"SVP MedianMood / right / alpha = 0.001",0.0174999999999983,4,0.0699999999999932,1
"vary_n",5056,0,33,"SVP Wilcoxon / right / c = 1.75",0.00828571428572137,7,0.0580000000000496,1
"vary_n",5056,0,34,"PELT",0.00108928571428533,56,0.0609999999999786,323
"vary_n",5056,0,34,"RFPOP",0.00292857142857323,28,0.0820000000000505,1
"vary_n",5056,0,34,"SVP MedianMood / right / alpha = 0.001",0.018250000000009,4,0.0730000000000359,1
"vary_n",5056,0,34,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,35,"PELT",0.00108928571428635,56,0.0610000000000355,320
"vary_n",5056,0,35,"RFPOP",0.00310526315789311,19,0.0589999999999691,1
"vary_n",5056,0,35,"SVP MedianMood / right / alpha = 0.001",0.0177500000000066,4,0.0710000000000264,1
"vary_n",5056,0,35,"SVP Wilcoxon / right / c = 1.75",0.00842857142857513,7,0.0590000000000259,1
"vary_n",5056,0,36,"PELT",0.00108928571428635,56,0.0610000000000355,328
"vary_n",5056,0,36,"RFPOP",0.00273684210526426,19,0.0520000000000209,1
"vary_n",5056,0,36,"SVP MedianMood / right / alpha = 0.001",0.0174999999999983,4,0.0699999999999932,1
"vary_n",5056,0,36,"SVP Wilcoxon / right / c = 1.75",0.00828571428572137,7,0.0580000000000496,1
"vary_n",5056,0,37,"PELT",0.00108928571428533,56,0.0609999999999786,337
"vary_n",5056,0,37,"RFPOP",0.00305263157894699,19,0.0579999999999927,1
"vary_n",5056,0,37,"SVP MedianMood / right / alpha = 0.001",0.0174999999999983,4,0.0699999999999932,1
"vary_n",5056,0,37,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,38,"PELT",0.00108928571428635,56,0.0610000000000355,326
"vary_n",5056,0,38,"RFPOP",0.00278947368421038,19,0.0529999999999973,1
"vary_n",5056,0,38,"SVP MedianMood / right / alpha = 0.001",0.0182499999999948,4,0.0729999999999791,1
"vary_n",5056,0,38,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,39,"PELT",0.00105357142857189,56,0.0590000000000259,285
"vary_n",5056,0,39,"RFPOP",0.00300000000000086,19,0.0570000000000164,1
"vary_n",5056,0,39,"SVP MedianMood / right / alpha = 0.001",0.0182499999999948,4,0.0729999999999791,1
"vary_n",5056,0,39,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,40,"PELT",0.00105454545454532,55,0.0579999999999927,287
"vary_n",5056,0,40,"RFPOP",0.00294736842105175,19,0.0559999999999832,1
"vary_n",5056,0,40,"SVP MedianMood / right / alpha = 0.001",0.0177499999999924,4,0.0709999999999695,1
"vary_n",5056,0,40,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,41,"PELT",0.00107142857142861,56,0.0600000000000023,315
"vary_n",5056,0,41,"RFPOP",0.00300000000000086,19,0.0570000000000164,1
"vary_n",5056,0,41,"SVP MedianMood / right / alpha = 0.001",0.0182499999999948,4,0.0729999999999791,1
"vary_n",5056,0,41,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,42,"PELT",0.00108928571428635,56,0.0610000000000355,313
"vary_n",5056,0,42,"RFPOP",0.00260526315789446,38,0.0989999999999895,1
"vary_n",5056,0,42,"SVP MedianMood / right / alpha = 0.001",0.0177500000000066,4,0.0710000000000264,1
"vary_n",5056,0,42,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,43,"PELT",0.00110714285714307,56,0.0620000000000118,325
"vary_n",5056,0,43,"RFPOP",0.00342105263157883,19,0.0649999999999977,1
"vary_n",5056,0,43,"SVP MedianMood / right / alpha = 0.001",0.0180000000000102,3,0.0540000000000305,1
"vary_n",5056,0,43,"SVP Wilcoxon / right / c = 1.75",0.00828571428572137,7,0.0580000000000496,1
"vary_n",5056,0,44,"PELT",0.00112727272727294,55,0.0620000000000118,347
"vary_n",5056,0,44,"RFPOP",0.00289473684210562,19,0.0550000000000068,1
"vary_n",5056,0,44,"SVP MedianMood / right / alpha = 0.001",0.0183333333333356,3,0.0550000000000068,1
"vary_n",5056,0,44,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,45,"PELT",0.00107272727272671,55,0.0589999999999691,344
"vary_n",5056,0,45,"RFPOP",0.00310526315789311,19,0.0589999999999691,1
"vary_n",5056,0,45,"SVP MedianMood / right / alpha = 0.001",0.0180000000000007,4,0.0720000000000027,1
"vary_n",5056,0,45,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,46,"PELT",0.00103636363636393,55,0.0570000000000164,301
"vary_n",5056,0,46,"RFPOP",0.00273684210526426,19,0.0520000000000209,1
"vary_n",5056,0,46,"SVP MedianMood / right / alpha = 0.001",0.0180000000000007,4,0.0720000000000027,1
"vary_n",5056,0,46,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,47,"PELT",0.00110714285714307,56,0.0620000000000118,343
"vary_n",5056,0,47,"RFPOP",0.00300000000000011,28,0.0840000000000032,1
"vary_n",5056,0,47,"SVP MedianMood / right / alpha = 0.001",0.0180000000000007,4,0.0720000000000027,1
"vary_n",5056,0,47,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,48,"PELT",0.00105454545454532,55,0.0579999999999927,300
"vary_n",5056,0,48,"RFPOP",0.00273684210526426,19,0.0520000000000209,1
"vary_n",5056,0,48,"SVP MedianMood / right / alpha = 0.001",0.0177499999999924,4,0.0709999999999695,1
"vary_n",5056,0,48,"SVP Wilcoxon / right / c = 1.75",0.00828571428572137,7,0.0580000000000496,1
"vary_n",5056,0,49,"PELT",0.00105357142857189,56,0.0590000000000259,307
"vary_n",5056,0,49,"RFPOP",0.00321052631578835,19,0.0609999999999786,1
"vary_n",5056,0,49,"SVP MedianMood / right / alpha = 0.001",0.0176666666666658,3,0.0529999999999973,1
"vary_n",5056,0,49,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,50,"PELT",0.00107142857142861,56,0.0600000000000023,300
"vary_n",5056,0,50,"RFPOP",0.00284210526315651,19,0.0539999999999736,1
"vary_n",5056,0,50,"SVP MedianMood / right / alpha = 0.001",0.0174999999999983,4,0.0699999999999932,1
"vary_n",5056,0,50,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,51,"PELT",0.00108928571428533,56,0.0609999999999786,311
"vary_n",5056,0,51,"RFPOP",0.0028421052631595,19,0.0540000000000305,1
"vary_n",5056,0,51,"SVP MedianMood / right / alpha = 0.001",0.0180000000000007,4,0.0720000000000027,1
"vary_n",5056,0,51,"SVP Wilcoxon / right / c = 1.75",0.00828571428572137,7,0.0580000000000496,1
"vary_n",5056,0,52,"PELT",0.00110909090909052,55,0.0609999999999786,308
"vary_n",5056,0,52,"RFPOP",0.00289473684210562,19,0.0550000000000068,1
"vary_n",5056,0,52,"SVP MedianMood / right / alpha = 0.001",0.0180000000000102,3,0.0540000000000305,1
"vary_n",5056,0,52,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,53,"PELT",0.0010363636363629,55,0.0569999999999595,299
"vary_n",5056,0,53,"RFPOP",0.00345454545454645,22,0.0760000000000218,1
"vary_n",5056,0,53,"SVP MedianMood / right / alpha = 0.001",0.0180000000000007,4,0.0720000000000027,1
"vary_n",5056,0,53,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,54,"PELT",0.00110714285714205,56,0.061999999999955,304
"vary_n",5056,0,54,"RFPOP",0.00273684210526426,19,0.0520000000000209,1
"vary_n",5056,0,54,"SVP MedianMood / right / alpha = 0.001",0.0177499999999924,4,0.0709999999999695,1
"vary_n",5056,0,54,"SVP Wilcoxon / right / c = 1.75",0.00828571428572137,7,0.0580000000000496,1
"vary_n",5056,0,55,"PELT",0.00105357142857088,56,0.0589999999999691,305
"vary_n",5056,0,55,"RFPOP",0.00273684210526426,19,0.0520000000000209,1
"vary_n",5056,0,55,"SVP MedianMood / right / alpha = 0.001",0.0182499999999948,4,0.0729999999999791,1
"vary_n",5056,0,55,"SVP Wilcoxon / right / c = 1.75",0.00814285714285948,7,0.0570000000000164,1
"vary_n",5056,0,56,"PELT",0.00107272727272774,55,0.0590000000000259,330
"vary_n",5056,0,56,"RFPOP",0.00294736842105175,19,0.0559999999999832,1
"vary_n",5056,0,56,"SVP MedianMood / right / alpha = 0.001",0.0183333333333356,3,0.0550000000000068,1
"vary_n",5056,0,56,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,57,"PELT",0.00108928571428533,56,0.0609999999999786,313
"vary_n",5056,0,57,"RFPOP",0.00299999999999787,19,0.0569999999999595,1
"vary_n",5056,0,57,"SVP MedianMood / right / alpha = 0.001",0.0180000000000102,3,0.0540000000000305,1
"vary_n",5056,0,57,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,58,"PELT",0.0017321428571425,56,0.09699999999998,341
"vary_n",5056,0,58,"RFPOP",0.00289473684210562,19,0.0550000000000068,1
"vary_n",5056,0,58,"SVP MedianMood / right / alpha = 0.001",0.0176666666666658,3,0.0529999999999973,1
"vary_n",5056,0,58,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,59,"PELT",0.00108928571428635,56,0.0610000000000355,332
"vary_n",5056,0,59,"RFPOP",0.00289473684210562,19,0.0550000000000068,1
"vary_n",5056,0,59,"SVP MedianMood / right / alpha = 0.001",0.0177499999999924,4,0.0709999999999695,1
"vary_n",5056,0,59,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,60,"PELT",0.00112727272727294,55,0.0620000000000118,337
"vary_n",5056,0,60,"RFPOP",0.00249999999999976,28,0.0699999999999932,1
"vary_n",5056,0,60,"SVP MedianMood / right / alpha = 0.001",0.0180000000000102,3,0.0540000000000305,1
"vary_n",5056,0,60,"SVP Wilcoxon / right / c = 1.75",0.00814285714285948,7,0.0570000000000164,1
"vary_n",5056,0,61,"PELT",0.00147619047619076,84,0.124000000000024,278
"vary_n",5056,0,61,"RFPOP",0.00273684210526426,19,0.0520000000000209,1
"vary_n",5056,0,61,"SVP MedianMood / right / alpha = 0.001",0.0177499999999924,4,0.0709999999999695,1
"vary_n",5056,0,61,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,62,"PELT",0.00171428571428578,56,0.0960000000000036,283
"vary_n",5056,0,62,"RFPOP",0.00273684210526426,19,0.0520000000000209,1
"vary_n",5056,0,62,"SVP MedianMood / right / alpha = 0.001",0.0186666666666611,3,0.0559999999999832,1
"vary_n",5056,0,62,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",5056,0,63,"PELT",0.00110909090909052,55,0.0609999999999786,322
"vary_n",5056,0,63,"RFPOP",0.00310526315789311,19,0.0589999999999691,1
"vary_n",5056,0,63,"SVP MedianMood / right / alpha = 0.001",0.0190000000000055,3,0.0570000000000164,1
"vary_n",5056,0,63,"SVP Wilcoxon / right / c = 1.75",0.00828571428572137,7,0.0580000000000496,1
"vary_n",5056,0,64,"PELT",0.00107272727272671,55,0.0589999999999691,324
"vary_n",5056,0,64,"RFPOP",0.00300000000000086,19,0.0570000000000164,1
"vary_n",5056,0,64,"SVP MedianMood / right / alpha = 0.001",0.0183333333333356,3,0.0550000000000068,1
"vary_n",5056,0,64,"SVP Wilcoxon / right / c = 1.75",0.00828571428571325,7,0.0579999999999927,1
"vary_n",6360,0,1,"PELT",0.00123214285714214,56,0.06899999999996,399
"vary_n",6360,0,1,"RFPOP",0.00378571428571409,14,0.0529999999999973,1
"vary_n",6360,0,1,"SVP MedianMood / right / alpha = 0.001",0.0275000000000034,2,0.0550000000000068,1
"vary_n",6360,0,1,"SVP Wilcoxon / right / c = 1.75",0.0129999999999995,5,0.0649999999999977,1
"vary_n",6360,0,2,"PELT",0.00121818181818195,55,0.0670000000000073,362
"vary_n",6360,0,2,"RFPOP",0.00371428571428721,14,0.0520000000000209,1
"vary_n",6360,0,2,"SVP MedianMood / right / alpha = 0.001",0.02800000000002,2,0.05600000000004,1
"vary_n",6360,0,2,"SVP Wilcoxon / right / c = 1.75",0.0132000000000062,5,0.0660000000000309,1
"vary_n",6360,0,3,"PELT",0.00123214285714316,56,0.0690000000000168,378
"vary_n",6360,0,3,"RFPOP",0.00385714285714503,14,0.0540000000000305,1
"vary_n",6360,0,3,"SVP MedianMood / right / alpha = 0.001",0.027499999999975,2,0.05499999999995,1
"vary_n",6360,0,3,"SVP Wilcoxon / right / c = 1.75",0.0129999999999995,5,0.0649999999999977,1
"vary_n",6360,0,4,"PELT",0.00135714285714223,56,0.075999999999965,371
"vary_n",6360,0,4,"RFPOP",0.00408333333333388,24,0.0980000000000132,1
"vary_n",6360,0,4,"SVP MedianMood / right / alpha = 0.001",0.0285000000000082,2,0.0570000000000164,1
"vary_n",6360,0,4,"SVP Wilcoxon / right / c = 1.75",0.0129999999999995,5,0.0649999999999977,1
"vary_n",6360,0,5,"PELT",0.00125454545454473,55,0.06899999999996,371
